,age,workclass,education_level,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
493,57,1,12,2,5,12,4,2,0,0,0,30,1
494,29,1,7,11,4,2,4,1,1,0,0,40,1
495,31,3,1,13,3,10,4,1,0,0,0,45,1
496,44,1,2,10,1,11,1,1,1,0,0,40,1
497,29,1,14,16,3,6,6,1,1,0,0,40,1
498,30,1,2,10,3,7,0,1,0,0,0,40,1
499,27,1,4,9,3,11,4,1,1,0,0,40,1
500,27,1,2,10,1,4,1,1,1,0,0,50,1
501,32,1,4,9,3,7,4,1,0,0,0,45,1
502,58,1,13,6,1,0,2,1,0,0,0,8,1
503,35,5,2,10,1,13,1,1,1,0,0,40,1
504,21,1,4,9,3,7,6,1,1,0,0,36,1
505,28,1,2,10,3,2,0,1,1,0,0,40,1
506,46,2,2,10,2,5,4,1,1,0,0,50,1
507,36,2,4,9,4,0,0,1,0,0,0,40,1
508,72,1,3,7,5,9,0,1,0,0,0,40,1
509,35,1,4,9,1,8,2,2,0,0,0,40,1
510,33,4,7,11,2,2,0,2,0,0,0,40,1
511,69,1,3,7,3,8,4,1,0,0,0,40,1
512,35,1,4,9,1,8,1,1,1,0,0,40,1
513,34,1,4,9,1,1,2,1,0,0,0,32,1
514,30,1,3,7,1,0,1,1,1,0,0,40,21
515,28,1,1,13,3,11,4,1,1,0,0,55,1
516,54,1,1,13,1,4,1,1,1,0,0,35,1
517,47,1,2,10,1,6,1,1,1,0,0,50,1
518,24,1,4,9,3,7,0,2,0,0,0,40,1
519,52,2,1,13,1,6,1,1,1,0,0,60,1
520,20,1,4,9,3,7,6,4,1,0,0,48,1
521,43,3,11,14,1,5,1,1,1,5013,0,45,1
522,45,1,9,4,4,0,0,1,0,0,0,40,21
523,29,2,4,9,4,2,4,1,1,0,0,35,1
524,47,1,11,14,2,5,0,1,1,0,0,42,1
525,24,1,4,9,3,2,6,1,1,0,0,40,1
526,51,1,4,9,1,6,1,1,1,0,0,40,1
527,17,1,3,7,3,4,6,1,1,0,0,12,1
528,37,1,7,11,1,2,1,1,1,0,1977,40,1
529,27,1,14,16,3,6,4,1,0,0,0,70,1
530,29,1,1,13,1,5,2,1,1,0,0,40,1
531,36,2,6,12,2,4,0,1,0,0,0,35,1
532,58,5,1,13,3,6,4,1,0,0,0,40,1
533,26,2,2,10,1,2,1,1,1,0,0,45,1
534,57,1,4,9,1,4,1,1,1,0,0,40,1
535,59,1,4,9,1,2,1,1,1,0,0,40,1
536,27,1,4,9,1,8,1,1,1,0,0,40,1
537,31,2,1,13,3,1,4,1,1,0,0,40,1
538,21,1,2,10,3,4,6,1,0,0,0,24,1
539,29,1,2,10,3,9,4,1,1,0,0,60,1
540,18,1,3,7,3,0,6,1,1,0,0,40,1
541,52,1,13,6,1,2,1,1,1,0,1887,47,1
542,57,3,1,13,2,6,4,1,1,0,0,80,1
543,60,1,9,4,3,11,4,1,1,0,0,48,1
544,31,1,1,13,1,6,1,1,1,7688,0,40,5
545,23,1,1,13,3,9,6,1,0,0,0,40,1
546,27,1,4,9,3,4,6,1,1,0,0,40,1
547,42,2,5,15,1,6,1,1,1,0,1902,50,1
548,25,1,2,10,3,1,4,1,1,2174,0,40,1
549,49,1,1,13,3,6,4,1,0,0,0,45,1
550,32,1,1,13,3,1,4,1,1,0,0,40,1
551,19,1,2,10,3,9,6,1,1,0,0,28,1
552,60,1,9,4,2,0,4,1,0,0,0,40,1
553,42,5,8,5,1,0,1,1,1,0,0,40,1
554,35,2,6,12,3,10,4,1,1,0,0,40,1
555,48,1,4,9,3,9,0,2,0,0,0,37,1
556,51,1,11,14,1,2,1,1,1,0,0,40,1
557,29,1,4,9,3,2,4,4,1,0,0,40,1
558,36,5,4,9,4,5,4,2,1,0,0,40,1
559,17,1,13,6,3,0,6,1,0,0,0,21,1
560,52,1,11,14,2,6,4,1,0,6849,0,60,1
561,24,1,4,9,3,2,4,1,1,0,0,40,1
562,24,1,4,9,1,7,1,1,1,0,0,50,1
563,26,5,1,13,3,6,6,1,1,1055,0,40,1
564,27,1,1,13,3,0,6,1,0,0,0,20,1
565,39,1,4,9,3,7,6,1,1,0,0,60,1
566,30,1,4,9,1,11,1,2,1,0,0,45,1
567,50,2,4,9,1,5,1,1,1,0,0,32,1
568,52,3,1,13,1,4,1,1,1,0,0,55,1
569,46,1,5,15,1,6,1,1,1,15024,0,45,1
570,23,1,1,13,3,4,6,1,0,0,0,20,1
571,45,1,3,7,5,0,4,2,0,0,0,20,1
572,65,1,8,5,5,12,0,2,0,0,0,24,1
573,29,1,7,11,1,11,1,1,1,0,0,55,1
574,47,1,8,5,6,7,0,1,1,0,0,40,37
575,30,1,4,9,3,10,6,2,1,0,0,60,1
576,34,1,4,9,1,4,1,1,1,0,0,45,1
577,38,2,4,9,1,4,1,1,1,0,0,64,1
578,33,1,2,10,1,5,1,1,1,0,0,40,1
579,49,1,1,13,1,4,1,1,1,0,0,26,1
580,47,2,2,10,3,0,0,2,0,0,0,40,1
581,49,5,13,6,4,0,0,2,0,0,0,40,1
582,43,1,2,10,1,2,1,1,1,15024,0,60,1
583,30,1,1,13,1,9,2,2,0,0,0,40,1
584,58,2,4,9,1,2,1,1,1,0,0,60,1
585,19,1,4,9,3,0,6,1,0,0,0,14,1
586,21,1,1,13,3,7,4,1,1,0,0,40,1
587,33,1,1,13,1,5,1,1,1,15024,0,60,1
588,47,3,15,3,1,11,1,1,1,0,0,50,13
589,52,2,14,16,1,6,1,1,1,0,0,60,1
590,26,1,4,9,2,2,4,1,1,0,0,55,1
591,60,1,4,9,1,2,1,1,1,0,0,40,1
592,21,1,2,10,3,7,6,1,1,0,0,40,1
593,36,1,2,10,1,4,1,1,1,5178,0,50,1
594,31,1,2,10,1,2,1,1,1,0,0,45,1
595,50,3,14,16,4,6,4,1,1,0,0,40,1
596,31,5,4,9,2,9,0,1,0,0,0,40,1
597,71,1,4,9,1,2,1,1,1,0,0,15,1
598,30,6,1,13,1,1,1,1,1,0,0,40,1
599,20,1,2,10,3,0,6,1,1,0,0,20,1
600,24,1,4,9,3,5,0,1,1,4101,0,50,1
601,35,1,14,16,1,6,1,3,1,0,0,40,28
602,38,6,2,10,4,5,4,1,0,0,0,45,1
603,27,1,4,9,3,8,6,1,0,0,0,32,1
604,29,6,2,10,3,9,0,3,0,0,0,40,16
605,34,1,4,9,1,2,1,1,1,0,0,45,1
606,44,1,9,4,1,2,1,1,1,0,0,35,1
607,43,1,4,9,1,8,1,1,1,0,0,40,1
608,44,2,10,8,1,7,1,2,1,0,0,40,1
609,35,1,11,14,3,4,4,1,1,0,0,60,1
610,27,1,2,10,3,6,4,1,1,0,0,40,1
611,43,5,11,14,3,6,4,1,1,0,0,38,1
612,20,1,2,10,3,4,4,1,0,0,0,25,1
613,42,1,6,12,2,6,0,1,0,8614,0,40,1
614,27,6,2,10,1,11,1,1,1,3411,0,40,1
615,42,1,4,9,1,2,1,2,1,0,0,40,1
616,24,1,8,5,3,8,4,1,1,0,1721,40,1
617,48,4,2,10,2,5,4,1,1,0,0,40,1
618,17,2,3,7,3,10,6,1,1,0,0,10,1
619,33,1,1,13,1,5,1,1,1,0,0,40,1
620,50,3,4,9,1,4,1,1,1,0,0,50,1
621,22,1,4,9,3,4,6,1,0,2597,0,40,1
622,17,1,10,8,3,0,6,1,1,0,0,16,1
623,32,1,2,10,1,9,1,1,1,0,0,40,21
624,31,1,4,9,3,2,4,1,1,0,0,45,1
625,58,2,4,9,5,5,4,1,1,0,0,50,1
626,29,5,4,9,3,13,6,1,1,0,0,48,1
627,37,1,7,11,1,2,1,1,1,0,0,40,22
628,34,2,4,9,1,2,1,1,1,0,0,40,1
629,23,5,2,10,4,5,0,2,1,0,0,40,1
630,18,6,3,7,3,9,6,1,0,0,0,5,1
631,34,1,4,9,2,5,4,1,0,0,0,40,1
632,45,5,1,13,1,6,2,1,0,0,0,55,1
633,41,1,11,14,3,5,4,1,1,0,0,35,25
634,26,1,4,9,3,0,0,1,1,0,0,30,1
635,54,5,2,10,1,10,1,1,1,0,0,40,1
636,24,1,2,10,3,8,6,2,0,0,0,45,1
637,42,1,2,10,1,6,1,1,1,0,0,50,1
638,20,1,2,10,3,6,6,1,1,0,0,20,1
639,23,6,1,13,3,1,4,1,0,0,0,20,1
640,35,1,11,14,3,6,4,1,1,0,0,60,1
641,31,1,11,14,1,1,1,1,1,0,1902,40,1
642,30,1,1,13,3,6,6,1,0,0,0,40,18
643,19,1,4,9,3,4,6,1,0,0,0,20,1
644,36,5,1,13,3,6,4,1,1,0,0,50,1
645,31,1,1,13,5,4,0,1,0,0,1380,40,13
646,21,1,2,10,3,7,6,1,1,0,0,30,1
647,31,2,2,10,1,2,1,1,1,0,0,40,1
648,46,1,14,16,2,6,0,1,0,25236,0,65,1
649,44,1,1,13,2,5,6,1,0,0,0,50,1
650,40,1,10,8,1,0,1,2,1,0,0,40,19
651,45,1,2,10,3,4,4,2,1,0,0,40,1
652,60,1,4,9,1,2,1,1,1,0,0,35,1
653,18,1,3,7,3,0,0,1,1,0,0,25,1
654,28,1,1,13,1,6,1,1,1,0,0,40,1
655,36,1,2,10,2,9,0,2,0,0,0,40,1
656,40,1,7,11,1,1,1,1,1,4386,0,40,1
657,36,5,1,13,2,9,0,1,0,0,0,35,15
658,31,1,4,9,4,0,0,2,0,0,0,40,1
659,33,1,4,9,1,8,1,1,1,0,0,40,1
660,19,6,4,9,3,1,6,1,0,0,0,40,1
661,22,1,2,10,3,4,6,1,0,0,0,15,1
662,34,1,1,13,1,5,1,1,1,0,0,45,1
663,33,1,4,9,3,0,4,1,1,0,0,40,1
664,41,1,4,9,1,2,1,1,1,0,2051,60,1
665,29,1,1,13,3,6,4,1,1,4650,0,40,1
666,50,5,4,9,1,5,1,1,1,0,0,42,1
667,42,1,1,13,1,5,1,1,1,7298,0,45,1
668,44,1,4,9,1,4,2,1,0,0,0,40,1
669,20,1,2,10,3,0,4,1,0,0,0,20,1
670,31,1,4,9,1,0,1,1,1,0,0,40,21
671,23,1,2,10,3,0,4,1,0,0,0,24,1
672,55,1,2,10,2,9,4,3,0,0,0,40,1
673,26,1,7,11,1,9,1,1,1,0,2377,45,1
674,25,1,7,11,3,0,6,1,0,0,0,15,1
675,35,1,2,10,1,2,1,1,1,2407,0,40,1
676,36,1,2,10,3,4,4,2,0,0,0,36,1
677,43,6,1,13,1,6,1,1,1,0,0,50,1
678,56,1,4,9,5,0,0,2,0,594,0,20,1
679,42,1,1,13,1,1,1,1,1,0,0,40,1
680,19,1,2,10,3,0,0,1,0,0,0,25,1
681,55,2,4,9,1,11,1,1,1,0,0,72,1
682,42,1,11,14,3,5,4,1,0,14084,0,50,1
683,26,1,7,11,3,1,6,1,1,0,0,40,1
684,17,1,10,8,3,7,6,1,1,0,0,20,1
685,42,5,1,13,1,6,2,1,0,0,0,40,1
686,55,1,4,9,1,11,1,1,1,7688,0,40,1
687,32,1,2,10,3,9,6,2,0,0,0,40,1
688,29,1,3,7,3,2,6,2,1,0,0,40,29
689,46,6,1,13,1,6,1,1,1,0,0,37,1
690,29,6,1,13,1,5,1,1,1,7688,0,40,1
691,22,1,1,13,3,6,0,1,1,0,0,20,1
692,58,2,13,6,1,2,1,1,1,0,0,40,1
693,23,1,4,9,3,11,0,1,1,0,0,50,1
694,39,1,4,9,3,7,4,1,1,0,0,40,1
695,27,1,7,11,3,2,6,1,1,0,0,38,1
696,54,1,4,9,1,11,1,1,1,0,0,40,1
697,33,5,1,13,3,6,4,1,0,0,0,45,1
698,46,4,4,9,1,9,2,1,0,0,0,40,1
699,37,1,4,9,3,10,4,2,1,0,0,40,1
700,36,1,4,9,3,0,4,1,0,0,0,18,1
701,59,5,4,9,1,9,2,1,0,0,0,38,1
702,34,5,4,9,2,13,0,1,1,0,0,40,22
703,53,3,14,16,1,5,1,1,1,0,0,70,1
704,51,1,1,13,3,4,4,1,1,0,0,55,1
705,32,1,13,6,4,0,0,1,0,0,0,42,1
706,31,6,2,10,6,0,0,1,1,0,0,40,1
707,22,1,2,10,1,4,2,1,0,0,0,30,6
708,47,2,1,13,2,4,4,1,0,0,0,50,1
709,32,1,4,9,3,8,4,1,1,0,0,40,1
710,26,1,2,10,3,10,4,1,0,0,0,38,1
711,37,1,15,3,4,10,4,1,1,0,0,32,32
712,31,1,4,9,2,2,0,1,1,0,0,55,1
713,37,1,7,11,1,1,2,1,0,0,0,24,1
714,55,1,4,9,3,4,4,1,1,0,0,38,1
715,23,5,7,11,2,1,4,1,1,0,0,56,1
716,36,1,2,10,2,9,0,1,0,0,0,40,1
717,43,1,1,13,1,4,1,1,1,0,0,50,1
718,54,1,2,10,3,1,4,1,1,0,0,40,1
719,28,1,7,11,3,8,4,1,0,0,1669,42,1
720,40,1,7,11,1,5,1,1,1,0,0,50,1
721,41,2,2,10,1,5,1,1,1,0,0,60,1
722,40,1,1,13,3,4,4,0,0,0,0,55,1
723,42,1,2,10,2,9,4,2,0,0,0,38,1
724,61,2,4,9,1,10,1,1,1,0,2352,50,1
725,18,1,10,8,3,8,6,1,1,0,0,30,1
726,48,1,7,11,1,1,1,1,1,0,0,50,1
727,41,3,1,13,1,1,1,1,1,0,0,40,1
728,23,1,4,9,3,4,4,1,0,2463,0,40,1
729,60,1,4,9,1,11,1,1,1,0,0,60,1
730,22,1,2,10,3,0,0,2,1,0,0,20,1
731,61,1,4,9,1,8,1,1,1,0,0,40,1
732,25,1,4,9,3,8,4,2,1,0,0,40,1
733,46,1,11,14,3,1,4,1,1,0,0,35,1
734,43,1,1,13,1,5,1,1,1,0,1902,40,3
735,43,1,6,12,2,2,4,1,1,0,0,40,1
736,24,1,4,9,3,0,6,2,1,0,1721,30,1
737,68,2,3,7,3,10,0,1,1,0,0,20,1
738,31,1,4,9,2,9,0,1,0,0,0,38,1
739,17,1,3,7,3,4,6,1,0,0,0,20,1
740,32,1,4,9,1,2,1,1,1,5178,0,48,1
741,33,1,1,13,1,6,1,1,1,3103,0,47,1
742,64,1,1,13,1,6,1,1,1,0,0,40,1
743,20,1,4,9,3,11,6,1,1,0,0,30,1
744,30,1,4,9,4,0,6,1,0,0,0,36,1
745,43,1,2,10,2,5,4,1,1,0,0,45,1
746,22,1,2,10,3,9,6,1,1,0,0,40,1
747,17,1,13,6,3,10,6,1,1,0,0,20,1
748,47,2,4,9,1,0,2,1,0,0,0,75,17
749,41,1,7,11,3,6,4,1,0,0,0,60,1
750,56,1,2,10,1,2,1,1,1,0,0,50,1
751,64,1,4,9,1,11,1,1,1,0,0,45,1
752,47,1,4,9,1,11,1,1,1,0,0,50,1
753,48,1,7,11,3,9,0,1,1,0,0,40,1
754,31,1,11,14,3,6,4,1,0,0,0,46,1
755,29,1,7,11,3,1,6,1,1,0,0,40,1
756,30,1,4,9,5,9,4,1,0,0,0,40,1
757,32,1,4,9,1,5,1,1,1,0,1672,60,1
758,57,1,4,9,5,11,0,1,1,0,653,42,1
759,62,1,4,9,5,0,4,1,0,0,0,40,1
760,39,1,4,9,4,8,0,1,0,0,0,24,1
761,43,1,2,10,3,9,4,1,1,0,0,25,1
762,24,3,1,13,3,4,6,1,1,0,0,40,1
763,53,1,2,10,1,9,2,1,0,4386,0,40,1
764,26,1,2,10,3,7,6,1,1,0,0,40,1
765,73,2,4,9,1,5,1,1,1,0,0,40,1
766,55,1,4,9,1,8,1,1,1,0,0,40,1
767,25,1,4,9,2,9,4,1,1,0,0,40,1
768,41,1,1,13,2,6,4,1,0,0,0,50,1
769,24,1,1,13,3,5,4,1,1,0,0,50,1
770,63,1,4,9,5,10,4,1,1,0,0,6,1
771,17,1,3,7,3,4,6,1,1,0,0,20,1
772,35,1,2,10,1,2,1,1,1,0,0,50,1
773,51,1,2,10,1,6,1,1,1,0,0,40,1
774,62,5,1,13,5,6,4,1,0,0,0,48,1
775,55,1,4,9,1,2,1,1,1,4386,0,40,1
776,43,1,2,10,2,6,4,1,1,0,0,40,1
777,40,5,4,9,2,0,4,1,0,0,0,50,1
778,37,1,1,13,1,5,1,1,1,0,0,45,1
779,39,1,1,13,1,2,1,1,1,0,0,40,1
780,31,1,4,9,3,2,6,1,1,0,0,18,1
781,61,1,11,14,5,6,4,1,0,0,0,40,1
782,26,1,7,11,2,9,4,1,0,0,0,55,1
783,46,2,4,9,1,4,1,1,1,0,0,50,1
784,26,1,1,13,3,6,4,1,0,0,0,40,1
785,48,6,14,16,2,6,6,1,1,0,0,50,1
786,34,1,4,9,3,11,6,1,1,0,0,40,1
787,34,5,4,9,3,9,6,1,0,0,0,40,1
788,59,1,4,9,1,0,1,1,1,0,0,40,1
789,34,1,1,13,3,6,6,1,0,0,0,40,1
790,49,1,1,13,3,5,4,1,0,0,0,56,1
791,18,1,3,7,3,9,6,1,0,0,0,20,1
792,43,1,4,9,1,10,1,1,1,0,0,40,21
793,48,1,3,7,1,5,1,1,1,0,0,50,1
794,28,3,2,10,1,5,1,1,1,0,0,70,1
795,33,1,4,9,1,8,1,1,1,0,0,40,1
796,24,1,2,10,3,4,4,1,0,0,0,15,1
797,21,1,13,6,3,7,4,1,1,0,0,40,1
798,17,1,3,7,3,4,6,1,1,0,0,28,1
799,39,1,2,10,1,10,1,1,1,0,0,50,1
800,29,2,1,13,4,6,6,1,1,0,0,40,1
801,44,1,1,13,1,5,1,1,1,0,0,40,1
802,24,1,2,10,3,11,6,1,1,0,0,50,1
803,71,2,11,14,1,4,1,1,1,10605,0,40,1
804,51,2,1,13,1,4,1,3,1,0,2415,40,12
805,55,1,15,3,2,0,0,2,1,0,0,25,1
806,41,1,1,13,1,5,1,1,1,0,0,60,1
807,23,1,4,9,3,7,0,2,0,0,0,7,1
808,38,1,7,11,2,9,0,1,0,0,0,40,1
809,39,1,4,9,1,11,1,1,1,0,0,40,1
810,19,1,4,9,3,9,4,1,0,0,0,30,1
811,49,1,8,5,2,8,4,1,0,0,0,40,1
812,32,1,1,13,1,9,0,1,1,0,0,40,16
813,27,1,4,9,1,2,1,1,1,0,0,70,1
814,38,1,1,13,1,4,1,1,1,0,0,50,1
815,33,1,2,10,1,2,2,1,0,0,0,60,1
816,23,1,1,13,3,5,6,1,1,0,0,28,1
817,54,2,4,9,1,4,1,2,1,0,0,40,1
818,29,1,7,11,2,1,4,1,0,2174,0,45,1
819,35,2,1,13,3,5,4,1,1,0,0,40,1
820,28,1,7,11,1,9,2,3,0,0,0,40,8
821,37,1,1,13,1,6,1,1,1,7688,0,50,1
822,42,2,5,15,1,10,1,1,1,0,0,65,1
823,40,1,11,14,1,6,1,1,1,0,0,40,1
824,47,1,2,10,2,4,6,1,1,0,0,55,1
825,22,1,1,13,3,5,6,1,0,0,0,50,1
826,30,1,1,13,1,5,1,1,1,0,0,45,1
827,28,1,4,9,1,1,1,1,1,0,0,40,1
828,63,5,9,4,1,0,1,1,1,0,0,55,1
829,51,2,8,5,1,2,1,1,1,0,0,20,1
830,22,1,4,9,3,7,6,1,0,0,0,40,1
831,35,1,4,9,3,4,4,1,1,0,0,45,1
832,46,1,4,9,2,8,4,1,0,0,0,38,1
833,37,1,2,10,2,8,4,1,1,0,0,52,1
834,24,1,1,13,3,6,6,2,1,0,0,15,1
835,37,2,4,9,2,7,6,1,1,0,0,10,1
836,53,1,2,10,1,1,1,1,1,0,0,40,1
837,27,1,4,9,3,4,4,1,1,0,0,30,1
838,38,1,2,10,2,2,4,1,1,0,0,44,1
839,53,2,13,6,1,10,1,1,1,0,0,60,1
840,34,1,2,10,3,2,4,1,1,0,0,40,1
841,23,1,4,9,3,4,6,2,1,0,0,40,1
842,39,1,1,13,1,5,1,1,1,15024,0,45,1
843,43,1,11,14,1,6,2,3,0,0,0,50,11
844,67,3,4,9,1,5,1,3,1,0,0,40,1
845,81,2,4,9,1,5,1,1,1,0,0,30,1
846,21,1,2,10,3,0,6,1,1,0,0,20,1
847,23,1,2,10,3,4,4,1,1,0,0,25,1
848,25,1,2,10,3,11,0,1,1,0,0,40,1
849,42,1,15,3,1,8,2,1,0,0,0,38,21
850,38,1,2,10,1,9,2,2,0,0,0,40,1
851,32,1,4,9,1,8,1,1,1,0,0,40,1
852,37,1,4,9,1,8,1,1,1,0,0,40,1
853,51,1,11,14,1,5,1,1,1,0,0,60,1
854,22,1,2,10,3,4,4,1,0,0,0,42,1
855,33,1,12,2,6,12,4,1,0,0,0,40,32
856,42,1,4,9,2,8,4,1,1,0,0,55,1
857,51,5,16,1,1,0,1,1,1,0,0,40,1
858,23,1,4,9,1,9,2,1,0,0,0,40,21
859,37,1,3,7,1,8,1,1,1,3103,0,44,1
860,37,1,4,9,1,2,1,1,1,0,0,99,1
861,47,1,11,14,3,6,4,1,0,0,0,25,1
862,41,1,5,15,1,6,1,1,1,0,2415,40,1
863,33,1,4,9,1,2,1,1,1,0,0,30,1
864,31,1,1,13,3,4,4,1,1,0,0,40,1
865,31,1,6,12,2,0,0,4,0,0,0,40,1
866,35,1,4,9,1,8,1,2,1,0,0,40,1
867,38,3,4,9,1,5,1,1,1,0,0,40,1
868,18,1,4,9,3,0,4,1,0,0,0,45,1
869,20,1,4,9,1,8,1,1,1,0,0,40,1
870,54,5,2,10,2,5,0,2,0,0,0,35,1
871,40,1,2,10,2,9,0,1,0,0,0,40,1
872,36,3,1,13,1,5,2,1,0,0,1977,45,1
873,43,1,2,10,2,2,0,1,1,0,0,35,1
874,44,2,2,10,2,10,0,1,1,0,0,40,1
875,44,6,4,9,1,6,2,1,0,0,0,40,1
876,43,1,11,14,1,5,1,1,1,0,0,43,1
877,51,1,9,4,5,0,0,2,0,0,0,40,1
878,18,1,4,9,3,0,6,1,0,0,0,20,1
879,51,1,2,10,1,5,1,1,1,0,0,40,1
880,44,3,2,10,1,4,1,1,1,0,0,70,1
881,33,5,13,6,2,11,4,1,1,0,0,40,1
882,33,2,1,13,1,5,1,1,1,0,0,40,1
883,42,1,6,12,1,5,1,1,1,0,0,40,1
884,25,1,2,10,1,6,1,1,1,0,0,45,1
885,32,1,4,9,2,8,4,1,0,0,0,38,1
886,32,1,1,13,1,2,1,1,1,0,0,70,21
887,36,1,13,6,2,5,0,1,0,0,0,40,1
888,28,1,4,9,1,11,1,1,1,0,0,40,1
889,20,1,4,9,3,0,6,1,0,0,0,20,1
890,35,3,2,10,1,4,1,1,1,0,0,60,1
891,55,2,4,9,1,2,1,1,1,0,0,20,1
892,48,1,1,13,1,5,1,3,1,0,0,40,8
893,34,1,4,9,1,2,1,1,1,0,0,35,1
894,28,1,1,13,3,1,4,1,0,0,0,35,1
895,67,1,1,13,5,5,4,1,1,0,2392,40,1
896,37,1,4,9,1,2,1,1,1,0,0,40,1
897,44,1,4,9,3,11,0,1,1,0,0,70,1
898,25,1,2,10,3,4,4,1,0,0,0,40,1
899,21,1,2,10,3,5,4,1,0,4101,0,40,1
900,40,6,11,14,1,6,1,1,1,0,0,35,1
901,78,1,4,9,5,0,4,2,0,2964,0,40,1
902,34,1,4,9,2,7,6,1,1,0,0,40,1
903,49,1,4,9,3,9,4,1,0,0,0,44,1
904,22,1,6,12,3,9,4,1,0,0,0,40,1
905,60,2,4,9,3,10,0,1,1,0,0,42,1
906,45,5,4,9,5,13,4,1,1,0,0,40,1
907,63,1,7,11,2,0,4,1,0,0,0,20,1
908,41,1,4,9,3,2,6,2,0,0,0,35,1
909,47,1,4,9,2,9,0,1,0,0,0,40,1
910,44,1,4,9,2,2,0,1,1,0,0,40,1
911,51,1,2,10,5,6,4,1,0,3325,0,40,1
912,46,1,1,13,3,4,4,1,1,0,1504,40,1
913,41,1,7,11,1,8,1,1,1,0,0,40,1
914,50,2,4,9,1,2,1,1,1,0,0,30,1
915,47,1,4,9,1,9,1,1,1,0,0,50,1
916,35,1,4,9,3,5,4,1,1,0,0,45,1
917,56,1,4,9,1,5,1,1,1,0,0,55,1
918,45,1,11,14,2,6,4,1,1,0,0,45,1
919,48,4,1,13,2,5,0,1,1,0,0,58,1
920,40,1,2,10,1,8,1,1,1,2580,0,40,1
921,39,3,1,13,1,5,1,1,1,15024,0,50,1
922,20,1,2,10,3,0,6,1,1,0,0,40,1
923,50,1,14,16,1,6,1,1,1,0,1902,65,1
924,38,6,4,9,1,6,2,1,0,0,0,40,1
925,23,5,1,13,3,6,6,1,0,0,0,60,1
926,31,1,4,9,3,0,6,1,1,0,0,16,1
927,58,1,1,13,1,9,1,1,1,0,0,40,1
928,66,1,4,9,4,8,4,2,1,0,0,40,1
929,39,3,4,9,1,5,1,1,1,0,0,40,1
930,54,2,4,9,1,2,1,1,1,15024,0,52,1
931,26,1,2,10,1,4,1,1,1,0,0,50,6
932,51,1,4,9,2,8,4,1,0,0,0,40,1
933,34,1,7,11,3,11,6,1,1,0,0,40,1
934,50,1,4,9,1,8,1,1,1,3103,0,40,1
935,42,1,2,10,1,6,1,1,1,0,0,44,1
936,38,1,11,14,1,6,1,1,1,0,0,25,1
937,48,1,9,4,1,7,1,1,1,0,0,40,1
938,33,1,7,11,1,1,2,1,0,0,0,40,1
939,51,1,4,9,5,0,0,1,0,0,0,32,1
940,22,1,4,9,2,2,4,1,1,0,0,40,1
941,41,1,2,10,3,2,4,1,1,0,0,50,9
942,48,5,11,14,1,6,1,1,1,0,0,35,1
943,42,1,4,9,4,4,4,1,0,0,0,30,1
944,34,1,2,10,1,0,1,1,1,0,0,40,1
945,23,1,4,9,3,8,0,2,0,0,0,40,1
946,56,1,4,9,1,0,1,1,1,0,0,50,36
947,45,1,4,9,1,5,1,1,1,0,0,55,1
948,48,1,13,6,1,9,2,1,0,0,0,40,1
949,48,3,11,14,6,4,4,3,1,0,0,50,8
950,31,1,7,11,3,9,4,1,0,0,0,40,1
951,20,6,6,12,3,0,6,1,1,0,1719,20,1
952,27,1,2,10,3,4,4,1,1,0,0,40,1
953,32,1,4,9,3,0,4,2,0,0,0,40,1
954,37,1,4,9,3,0,4,1,1,0,0,75,1
955,34,1,4,9,2,12,0,2,0,0,0,30,1
956,90,1,4,9,3,0,4,1,0,0,0,40,1
957,23,1,2,10,3,8,6,2,0,0,0,40,1
958,43,1,2,10,2,9,4,1,0,0,0,40,1
959,44,1,1,13,1,5,1,1,1,7688,0,60,1
960,24,1,2,10,3,1,4,1,0,0,0,37,1
961,28,1,5,15,2,6,0,1,1,0,0,55,1
962,23,1,2,10,1,0,1,1,1,0,0,40,1
963,20,1,2,10,3,4,4,1,0,0,0,50,1
964,36,1,1,13,1,6,1,1,1,0,1902,50,1
965,61,1,4,9,1,8,1,1,1,0,0,40,1
966,53,2,1,13,1,4,1,1,1,0,0,40,5
967,30,1,1,13,1,9,1,1,1,7298,0,40,1
968,52,2,2,10,1,4,1,1,1,0,0,55,1
969,38,1,2,10,2,2,4,1,1,0,0,40,14
970,32,1,1,13,1,4,1,1,1,0,0,40,1
971,30,2,10,8,1,11,1,1,1,0,0,75,1
972,41,1,7,11,2,2,4,1,0,0,0,40,1
973,49,5,11,14,1,6,1,1,1,0,1902,40,1
974,45,1,4,9,1,2,1,1,1,0,0,47,1
975,43,2,4,9,1,5,1,1,1,0,0,35,1
976,61,1,4,9,1,8,1,1,1,3471,0,40,1
977,54,1,4,9,1,0,1,1,1,0,0,32,21
978,34,1,6,12,4,0,0,1,0,0,0,40,1
979,49,1,2,10,1,4,1,1,1,0,0,80,1
980,38,1,2,10,3,0,6,1,1,0,0,40,1
981,35,1,5,15,1,6,1,1,1,0,1977,80,1
982,36,1,10,8,1,11,1,1,1,0,0,40,1
983,30,1,1,13,1,5,1,1,1,0,0,50,1
984,36,1,6,12,2,1,4,1,0,0,0,60,1
985,22,5,1,13,3,6,6,1,0,0,0,20,1
986,38,1,4,9,1,2,1,1,1,0,1902,40,1
987,37,1,4,9,1,2,1,1,1,0,0,50,1
